section,date,ymd,paper,author,title,doc_id,nword,nsentence,self_reference,accountability_word_count,investigation_related,documents_reveal,investigation_duration,series_indicated
news,2019-10-06,20191006,Chicago Sun-Times (IL),Sun-Times Wire,"3 killed, 12 wounded in Chicago weekend shootings",106711,814,42,0,10,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Steve Greenberg,There's no nice way to say it: The Lovie Smith experiment at Illinois isn't working,106712,678,60,0,5,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Sun-Times Wire,Teen boys tried to sexually assault 12-year-old girl in Cragin alley: police,106713,296,17,0,1,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),USA TODAY,"Rip Taylor, wacky comedian and game-show regular, dead at 84",106714,229,13,0,5,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Georgia Nicols,"Horoscope for Monday, Oct. 7, 2019",106715,689,75,0,7,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Letters to the Editor,"The stunning, emotional trial of Amber Guyger",106716,313,21,0,5,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Michael O'Brien,"Four Downs: News, notes and observations from Week 6",106717,552,35,0,8,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Abigail Van Buren,Dear Abby: Sisters who will inherit my stuff someday want me to thin it out now,106718,625,41,0,6,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Carly Behm,"7 injured, including firefighter, in Schaumburg apartment fire",106719,173,9,0,0,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Joe Cowley,Believe the Bulls hype about rook Coby White? Time to start finding out,106720,659,41,0,2,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Annie Costabile,Jill Ellis era ends at Soldier Field,106721,479,30,0,1,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Jason Lieser,"Bears don't look like Super Bowl contender after 5 games, 24-21 loss to Raiders",106722,695,47,0,8,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Ryan Smith,"She fixes forklifts, smashes glass ceilings in auto mechanics industry",106723,697,41,0,2,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Madeline Kenney,"Sky guards Courtney Vandersloot, Diamond DeShields receive All-WNBA nods",106724,246,11,0,5,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Mitchell Armentrout,Would-be legal bettors chime in on Illinois sports betting launch: 'Get on it already',106725,768,33,0,6,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Dale Bowman,"Ducks, bucks, geese: Tidbits and updates on Illinois hunting",106726,901,49,0,3,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Jason Lieser,"Led by RB Josh Jacobs, Raiders get revenge on Bears' Khalil Mack",106727,427,22,0,0,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Patrick Finley,"London fog: Bears look lost in first half, lose 24-21 to Raiders",106728,915,39,0,7,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Sun-Times Wire,Man shot at Aurora gas station,106729,97,5,0,1,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Patrick Finley,"Bears' Akiem Hicks starts, then leaves Raiders game with elbow injury",106730,133,9,0,1,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Sam Kelly,Body pulled from Lake Michigan in Rogers Park: police,106731,138,6,0,3,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Sam Kelly,Diver critically injured 18 miles out on Lake Michigan,106732,138,7,0,1,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Michael McDevitt,2 churches fill South Loop park with blessings for pets,106733,605,31,0,3,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Kiannah Sepeda-Miller — Better Government Association,Fact-check: Is Durbin on target with claim of police support for expanding background checks?,106734,998,52,1,12,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Fran Spielman,"40 years later, Chicago's second female mayor facing labor troubles just like the first",106735,1735,110,0,29,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Sun-Times Wire,Robberies reported in Park Manor: police,106736,113,7,0,2,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Jason Lieser,Bears LB Kevin Pierre-Louis says he was pushed on critical punt-block penalty,106737,325,15,0,1,0,0,0,0
news,2019-10-06,20191006,Chicago Sun-Times (IL),Tom Schuba,City to hold  meetings on where recreational marijuana dispensaries could open in Chicago,106738,372,15,0,1,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Jon Seidel,Feds subpoena ComEd for records about state Sen. Martin Sandoval,106740,455,25,1,5,0,1,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sun-Times Wire,Armed robberies reported on Near West Side: police,106741,122,8,0,1,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),USA TODAY,"A parents' guide: What to know, do if your kid is vaping",106742,1453,71,0,21,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Brian Sandalow,Fire begin offseason with signing of Alvaro Medran,106743,441,25,0,1,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Andy Grimm,Guilty verdict in 2016 Norwood Park murder,106745,486,20,0,5,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Fran Spielman,Lightfoot exploring higher ride-hailing fees on solo riders in congested areas,106746,698,28,0,13,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sun-Times Wire,"Bicyclist, 15, seriously injured in Park Ridge crash",106747,106,6,0,2,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sun-Times Wire,ATMs stolen from West Side businesses: police,106748,131,8,0,3,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Alison Martin,"Two-thirds of bird species face extinction due to climate change, new report finds",106749,533,21,0,8,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Jason Lieser,Packers' hot start puts extra pressure on Bears coming out of bye week,106750,1164,54,0,10,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Lynn Sweet,"Republican Shimkus quits as Trump Illinois honorary co-chair;  abandoning Kurds ""despicable""Â ",106751,666,40,1,7,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Michael O'Brien,Standout sophomore Jamon Goodwin leads Phoenix past Marine,106752,469,38,0,6,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Avery Yang,Former Wolves captain Darren Haydar selected for AHL Hall of Fame,106753,260,10,0,2,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),USA TODAY,Blue Bell recall on some Butter Crunch ice cream for possible foreign object,106754,159,7,0,4,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sun-Times Wire,"Man shot dead, another wounded in Joliet: police",106755,155,9,0,1,0,0,0,0
NA,2019-10-10,20191010,Chicago Sun-Times (IL),Tom Schuba,"Burke dips into campaign fund for nearly $400,000 in legal fees",106757,352,21,0,15,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sun-Times Wire,"Boy, 15, killed in West Pullman shooting: police",106758,126,8,0,2,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Georgia Nicols,"Horoscope for Friday, Oct. 11, 2019",106759,701,73,0,7,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Abigail Van Buren,Dear Abby: A Facebook friend I barely know is hinting at suicide,106760,620,43,0,7,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sun-Times Wire,5 shot  1 fatally  Wednesday in Chicago,106761,384,22,0,5,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Tina Sfondeles,State task force recommends consolidating hundreds of small pension funds,106763,743,28,0,11,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Michael O'Brien,New state football playoff proposal hopes to challenge controversial districting system,106764,693,34,0,14,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Avery Yang,Ha Ha Clinton-Dix to host his first Chicago charity event on Oct. 21,106765,212,9,0,6,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Nader Issa,Another strike in Chicago? Teachers at Passages charter school set walkout deadline,106766,324,13,0,3,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Stephanie Mansour,Basic kickboxing moves can rev up your workouts,106767,365,26,1,0,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Rachel Hinton,Preckwinkle: No 'magic wand' to solve problem ofÂ disappearing health care money,106768,832,34,0,8,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Nader Issa,Chicago Teachers Union plans downtown rally days before potential strike,106769,165,6,0,0,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Jon Seidel,"Cop on trial 'seemed shocked' when he learned he was under investigation, officer says",106770,527,30,0,10,0,2,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Gene Lyons,"Amber Guyger, Botham Jean and the hug heard around the world",106771,852,54,0,8,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Manny Ramos,Lawmakers call on the Illinois Attorney General's office to investigate MetroSouth closing,106772,313,17,0,0,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Mona Charen,Trump thinks he's above the law,106773,795,56,0,36,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),CST Editorial Board,The travesty of the killing of Laquan McDonald can no longer be denied,106774,436,21,0,5,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Letters to the Editor,"The Trump impeachment debacle calls for penalties on both parties, for roughing the public",106775,519,29,0,9,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Neil Steinberg,Trump v. Jesus: Christians can't follow both,106776,752,52,0,5,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Ben Pope,Blackhawks' home opener will bring back sweet memories for Andrew Shaw,106778,621,31,0,6,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sun-Times Wire,Rental trucks stolen on the Near West Side: police,106779,109,7,0,1,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Steve Greenberg,"Just Sayin': Start fast, Blackhawks  like all those other Chicago teams didn't",106780,871,49,0,2,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sam Charles,Chicago police officer hit by CPD car in Lawndale while chasing gun suspect,106781,205,9,0,1,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Mitch Dudek,Completion of Navy Pier Flyover delayed  again,106782,232,12,0,1,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Marlen Garcia,Ald. Ray Lopez has six dogs. He wants animals to get their due in City Council,106783,847,51,0,8,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),David Struett,Salesman gets a year in prison for trying to bring trade secrets to China,106784,235,9,0,6,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),USA TODAY,President Donald Trump bashes Fox News on Twitter over impeachment poll,106785,292,17,0,4,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Ben Pope,Blackhawks' puck management sloppy again in home-opening loss to Sharks,106786,532,26,0,4,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Fran Spielman,"Property tax waiver OK'd for surviving spouses of cops, firefighters who die in line of duty",106787,778,41,0,1,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Joe Cowley,"Bulls coach Jim Boylen is mum, but point-guard competition is over",106788,652,39,0,6,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Carlos Ballesteros,Politicians condemn conditions at ICE detention center in Kankakee,106789,424,23,0,19,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Ismael Perez,"Smaller crowds, shorter shorts, and more flashbacks from our vintage Chicago Marathon photos",106790,270,10,5,0,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Mike Clark,Previews of Week 7's top five high school football games,106791,531,36,0,5,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Patty Wetli | For the Sun-Times,Hollis Resnik ready for her close-up in 'Sunset Boulevard' at Porchlight,106792,655,40,0,6,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sun-Times Wire,Robberies reported in South Shore: police,106793,151,5,0,2,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Dale Bowman,Kenyan Brigid Kosgei has shot at world record in Chicago Marathon,106794,717,51,0,3,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Emmanuel Camarillo,Man gets 28 years in prison for sexually assaulting woman he met via dating app,106795,291,12,0,2,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sun-Times Wire,Man wounded in Aurora shooting,106796,114,5,0,2,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sun-Times Wire,Missing 16-year-old girl last seen in Bronzeville,106797,129,7,0,0,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Michael O'Brien,New state playoff proposal hopes to challenge controversial districting system,106798,695,34,0,14,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Richard Roeper,'Gemini Man': It's Will Smith times two in a dumb digital disaster,106799,879,37,0,6,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sun-Times Wire,"1 killed, 3 injured in Little Village crash",106800,229,11,0,1,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sun-Times Wire,Police to increase DUI patrols Friday night in Rogers Park,106801,164,11,0,3,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Miriam Di Nunzio,Billy Joel concert set for Notre Dame Stadium next year,106802,141,10,0,2,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),CST Editorial Board,Regulate red-light cameras better; don't ban them,106803,479,26,1,10,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Richard Roeper,'The Addams Family' delivers light laughs and a heavy message,106804,643,24,0,4,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Mitch Dudek,CPS elementary school honored with national award,106805,186,6,0,1,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),David Struett,Fire breaks out at West Loop Starbucks,106806,177,10,0,5,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Nader Issa,"CTU won't accept buzzer-beater deal like in 2016, Sharkey says",106807,365,16,0,2,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Contributor,I carried a picture of a classmate in my heart as I rode a bus to a Washington rally against gun violence,106808,668,47,1,6,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Matthew Hendrickson,"6 years after club promoter John 'Fuzzy' Atkins was shot to death, prosecutors charge alleged shooter",106809,643,29,0,14,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),David Struett,Man found dead in Bolingbrook house fire: police,106810,173,10,0,2,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),USA TODAY,"Chicken recall issued over concerns of listeria in sandwiches, salads sold across US, Canada",106811,421,18,0,8,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sun-Times Wire,Masked person robs 2 in Englewood: police,106812,125,7,0,2,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Sun-Times Wire,Armed robber targets Logan Square Walgreens: police,106813,119,8,0,3,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Tom Schuba,"Burke campaign fund spends nearly $400,000 in legal fees, records show",106814,345,20,0,18,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Gordon Wittenmyer,"David Ross: Cubs interview 'good,' won't address presumption he is favorite for manager job",106815,684,23,0,6,0,0,0,0
news,2019-10-10,20191010,Chicago Sun-Times (IL),Tina Sfondeles,Illinois Republican Party among groups that got donations from indicted associate of Rudy Giuliani,106816,415,18,0,24,0,3,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),CST Editorial Board,"Despite the case of Dante Servin, expunging old criminal charges can be good policy",106817,463,19,1,20,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),David Roeder,"Downtown office leasing hits a decade high, report finds",106818,512,24,0,8,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Jesse Jackson,What I learn when I have lunch at Cook County Jail,106819,699,37,0,12,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Nader Issa,How the Chicago Teachers Union  and its driven vice president  ended up in a fight for social justice,106820,2390,125,0,22,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Letters to the Editor,An open letter to Mayor Lightfoot: Limit class sizes,106821,748,41,0,6,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times Wire,Gary police officer shoots knife-wielding suspect in NW Indiana: police,106822,135,8,0,4,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Luke Wilusz,"Girl, 3, shot in head in Back of the Yards",106823,160,7,0,2,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times Wire,Woman wounded in Park Manor shooting,106824,102,6,0,2,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Mark Potash,'A Bear for life': Kyle Long can't catch a break,106825,922,54,0,6,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),USA TODAY,Candy corn: Why we love (or hate) the waxy Halloween treat,106826,738,35,0,10,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times Wire,"7 killed, 21 wounded in Chicago weekend shootings",106827,944,47,0,15,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times Wire,1 injured in fire at Uptown apartment building,106828,147,7,0,0,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Rick Morrissey,"Lord, have mercy: Now the struggling Bears face the hashtagged Saints and their biggest supporter, Pope Francis",106829,824,46,0,6,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Patrick Finley,Matt Nagy: 'Everything starts with me' as Bears regroup after bye,106830,676,33,0,7,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Lauren FitzPatrick,Chicago teacher contract talks: Will they strike? The latest on the CPS-CTU negotiations,106831,847,33,0,11,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),David Struett,Witness disarms Blue Line robber and holds him until cops arrive: police,106832,167,8,0,7,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Joe Cowley,"Bulls guard Zach LaVine is getting defensive, and it's about time.",106833,607,36,0,6,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times Wire,Man killed in East Garfield Park shooting: police,106834,131,7,0,2,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Joe Cowley,"Bulls guard Zach LaVine is getting defensive, and it's about time",106835,602,36,0,5,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Nader Issa,Poll: Chicagoans more in step with teachers than city over walkout,106836,686,35,2,8,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Brian Sandalow,"Signs point to Fire's Nelson Rodriguez, Veljko Paunovic staying, but with new structure",106837,526,28,0,5,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Emmanuel Camarillo,Man killed in stabbing at Chicago Heights apartment complex,106838,185,9,0,2,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Contributor,Diversity in the newsroom is about more than having black and brown reporters,106839,832,45,0,9,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Mike Clark,Take-charge senior Jacob Snell has Benet off to 6-1 start,106840,505,33,0,4,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Abigail Van Buren,"Dear Abby: After several strikeouts, student seeks advice on nailing job interviews",106841,692,43,0,14,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Mitch Dudek,Trump policy targeting immigrants who use safety net services blocked by federal court in Illinois,106842,255,8,0,6,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Emmanuel Camarillo,Man charged with attempted murder in Cicero bowling ball attack,106843,236,11,0,12,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),David Struett,Plane evacuated at Midway Airport for mechanical issue; no one injured,106844,207,10,0,4,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Maudlyne Ihejirika,"The Blueprint 2019 Men's Summit: Celebrities gather here to mentor, inspire inner city youth",106845,819,38,0,7,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times staff,Illinois will open 2021 football season in Ireland against Nebraska,106846,256,13,0,0,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times Wire,"Metra UP-NW, MD-N service resumes with delays after false report of person hit in Mayfair",106847,184,8,0,1,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times Wire,"Robber beat, kicked man in Loop: police",106848,110,6,0,2,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Georgia Nicols,"Horoscope for Tuesday, Oct. 15, 2019",106849,702,64,0,3,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Tom Schuba,"Under pressure, Lightfoot scales back plan to prohibit pot sales in downtown area",106850,495,21,0,5,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),David Struett,Man dies in South Chicago shooting,106851,131,6,0,1,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Mitch Dudek,"Should they stay or should they go? Scooter pilot program ends Tuesday, city to begin mulling data",106852,286,17,0,3,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),David Struett,2 seriously wounded in Englewood stabbing,106853,125,7,0,2,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Michael O'Brien,IHSA approves all but two of the rescheduled CPS football games,106854,501,49,0,2,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times Wire,Man critically hurt in Long Grove crash,106855,148,5,0,2,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sam Charles,Dunning shooting joins ranks of Chicago's deadliest incidents in recent history,106856,497,24,0,2,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Patrick Finley,Matt Nagy: Bears hope Akiem Hicks can return from elbow injury this year,106857,227,12,0,0,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times Wire,"Southbound I-57 reopens after woman hit, killed by vehicle in Posen",106858,124,6,0,1,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Rachel Hinton,"Hillary and Chelsea Clinton talk about new book, Donald Trump, Lori Lightfoot  and reasons to be optimistic",106859,595,20,0,6,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Fran Spielman,"Lightfoot floats casino, real estate transfer tax plans with Chicago delegation ahead of fall veto session",106860,814,48,0,5,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Fran Spielman,"Lightfoot takes first step to chip away at 120,000-unit shortage of affordable housing",106861,730,28,1,7,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Ben Pope,"Blackhawks ride strong second period to beat Oilers, earn first win of season",106862,542,24,0,12,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times Wire,"Man struck, killed by semi in Hermosa",106863,130,6,0,0,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Nader Issa,Chicago Teachers Union rallies downtown; contract talks continue as strike date nears,106864,516,18,1,5,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Jason Lieser,"Bears QB Mitch Trubisky back at practice, but uncertain for Saints game",106865,219,11,0,2,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Patrick Finley,Bears put Kyle Long on injured reserve,106866,221,12,0,2,0,0,0,0
NA,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times Wire,3 men wounded in Austin drive-by,106867,139,10,0,4,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Emmanuel Camarillo,Off-duty police officer shoots man who nearly struck him with car in Waukegan: police,106868,155,7,0,0,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),CST Editorial Board,Two smart ways to make rented scooters work best in Chicago,106869,358,20,0,2,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times staff,'Halas Intrigue' Episode 29: Bears' injuries and emojis  SMH,106870,116,5,0,1,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times Wire,Garages burglarized in Little Village: police,106871,129,7,0,0,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Luke Wilusz,Man stabbed multiple times on River North sidewalk,106872,134,6,0,2,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),David Struett,Man charged with five counts of murder in Dunning apartment shooting,106873,223,9,0,7,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Dale Bowman,"Melrose Park eagle, Montrose Horseshoe folly, delightful puffballs, sandhill cranes: Notes, Chicago outdoors",106874,344,27,0,2,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times Wire,"Man hit in face, robbed on Red Line train in Lincoln Park",106875,127,8,0,1,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Luke Wilusz,"Boy, 3, shot in head in Back of the Yards",106876,391,18,0,4,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Sun-Times Wire,"Person struck, killed by semi in Hermosa",106877,126,6,0,0,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),Patrick Finley,'Glad I'm back'  Bears WR Taylor Gabriel returns to practice after concussion,106878,188,9,0,1,0,0,0,0
news,2019-10-14,20191014,Chicago Sun-Times (IL),David Roeder,Plans unveiled for proposed Matteson casino,106879,533,22,0,5,0,0,0,0
news,2019-10-18,20191018,Chicago Sun-Times (IL),Manny Ramos,Open House Chicago's South Shore sites offer more than just a tour,106880,748,45,0,5,0,0,0,0
news,2019-10-18,20191018,Chicago Sun-Times (IL),Jason Lieser,Bears' desperation on offense should lead to more Mitch Trubisky runs,106881,674,43,0,7,0,0,0,0
news,2019-10-18,20191018,Chicago Sun-Times (IL),Abigail Van Buren,Dear Abby: Advice for a mom no longer in love with her husband,106882,571,37,0,5,0,0,0,0
news,2019-10-18,20191018,Chicago Sun-Times (IL),Fran Spielman,Lightfoot unveils $40 million congestion fee on solo ride-hail trips; downtown rides take biggest hit,106883,1001,37,0,25,0,0,0,0
news,2019-10-18,20191018,Chicago Sun-Times (IL),Lauren FitzPatrick,"Teachers offered better deal than Chicago cops, police union says",106884,408,19,0,6,0,0,0,0
news,2019-10-18,20191018,Chicago Sun-Times (IL),Letters to the Editor,Chicago teachers demand an overdue social transformation,106885,584,36,0,10,0,0,0,0
news,2019-10-18,20191018,Chicago Sun-Times (IL),Richard Roeper,"'Modern Love' transforms N.Y. Times columns into smart, funny video vignettes",106886,617,28,0,5,0,0,0,0
